,product_name,brand,category,material_type,firmness,price,width,length,thickness,image_url,link,popularity_score
4198,Amore - Nệm Lò Xo Túi Độc Lập Romantic,Romantic,Hybrid,Nệm Hybrid (Foam + Lò xo túi độc lập),Trung bình,3300000.0,160.0,200.0,17.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/amore.png?v=1650089281150,https://thegioigiuongnem.com/amore-nem-lo-xo-tui-doc-lap-romatic,0.0
4199,Amore - Nệm Lò Xo Túi Độc Lập Romantic,Romantic,Hybrid,Nệm Hybrid (Foam + Lò xo túi độc lập),Trung bình,3667000.0,180.0,200.0,17.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/amore.png?v=1650089281150,https://thegioigiuongnem.com/amore-nem-lo-xo-tui-doc-lap-romatic,0.0
4200,Lacoil - Nệm Lò Xo Túi Độc Lập Kết Hợp Cao Su Thiên Nhiên Vạn Thành,Vạn Thành,Cao su,Cao su thiên nhiên,Trung bình,12720000.0,100.0,200.0,28.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/1082018-lacoil-a.jpg?v=1647248648233,https://thegioigiuongnem.com/lacoil-nem-lo-xo-tui-doc-lap-ket-hop-cao-su-thien-nhien-van-thanh,0.0
4201,Lacoil - Nệm Lò Xo Túi Độc Lập Kết Hợp Cao Su Thiên Nhiên Vạn Thành,Vạn Thành,Cao su,Cao su thiên nhiên,Trung bình,14064000.0,120.0,200.0,28.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/1082018-lacoil-a.jpg?v=1647248648233,https://thegioigiuongnem.com/lacoil-nem-lo-xo-tui-doc-lap-ket-hop-cao-su-thien-nhien-van-thanh,0.0
4202,Lacoil - Nệm Lò Xo Túi Độc Lập Kết Hợp Cao Su Thiên Nhiên Vạn Thành,Vạn Thành,Cao su,Cao su thiên nhiên,Trung bình,15856000.0,140.0,200.0,28.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/1082018-lacoil-a.jpg?v=1647248648233,https://thegioigiuongnem.com/lacoil-nem-lo-xo-tui-doc-lap-ket-hop-cao-su-thien-nhien-van-thanh,0.0
4203,Lacoil - Nệm Lò Xo Túi Độc Lập Kết Hợp Cao Su Thiên Nhiên Vạn Thành,Vạn Thành,Cao su,Cao su thiên nhiên,Trung bình,18128000.0,155.0,195.0,28.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/1082018-lacoil-a.jpg?v=1647248648233,https://thegioigiuongnem.com/lacoil-nem-lo-xo-tui-doc-lap-ket-hop-cao-su-thien-nhien-van-thanh,0.0
4204,Lacoil - Nệm Lò Xo Túi Độc Lập Kết Hợp Cao Su Thiên Nhiên Vạn Thành,Vạn Thành,Cao su,Cao su thiên nhiên,Trung bình,18128000.0,160.0,200.0,30.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/1082018-lacoil-a.jpg?v=1647248648233,https://thegioigiuongnem.com/lacoil-nem-lo-xo-tui-doc-lap-ket-hop-cao-su-thien-nhien-van-thanh,0.0
4205,Lacoil - Nệm Lò Xo Túi Độc Lập Kết Hợp Cao Su Thiên Nhiên Vạn Thành,Vạn Thành,Cao su,Cao su thiên nhiên,Trung bình,19296000.0,180.0,200.0,30.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/1082018-lacoil-a.jpg?v=1647248648233,https://thegioigiuongnem.com/lacoil-nem-lo-xo-tui-doc-lap-ket-hop-cao-su-thien-nhien-van-thanh,0.0
4206,Royal Kensington - Nệm Lò Xo Túi Cao Cấp Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo),Trung bình,50613000.0,120.0,200.0,38.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/royal-kensington-1.jpg?v=1642694703510,https://thegioigiuongnem.com/royal-kensington-nem-lo-xo-tui-cao-cap-lot-cao-su-dunlopillo,0.0
4207,Royal Kensington - Nệm Lò Xo Túi Cao Cấp Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo),Trung bình,53835000.0,140.0,200.0,38.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/royal-kensington-1.jpg?v=1642694703510,https://thegioigiuongnem.com/royal-kensington-nem-lo-xo-tui-cao-cap-lot-cao-su-dunlopillo,0.0
4208,Royal Kensington - Nệm Lò Xo Túi Cao Cấp Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo),Trung bình,58550000.0,160.0,200.0,38.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/royal-kensington-1.jpg?v=1642694703510,https://thegioigiuongnem.com/royal-kensington-nem-lo-xo-tui-cao-cap-lot-cao-su-dunlopillo,0.0
4209,Royal Kensington - Nệm Lò Xo Túi Cao Cấp Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo),Trung bình,66454000.0,180.0,200.0,38.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/royal-kensington-1.jpg?v=1642694703510,https://thegioigiuongnem.com/royal-kensington-nem-lo-xo-tui-cao-cap-lot-cao-su-dunlopillo,0.0
4210,Royal Kensington - Nệm Lò Xo Túi Cao Cấp Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo),Trung bình,69444000.0,200.0,200.0,38.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/royal-kensington-1.jpg?v=1642694703510,https://thegioigiuongnem.com/royal-kensington-nem-lo-xo-tui-cao-cap-lot-cao-su-dunlopillo,0.0
4211,Royal Kensington - Nệm Lò Xo Túi Cao Cấp Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo),Trung bình,74801000.0,200.0,220.0,38.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/royal-kensington-1.jpg?v=1642694703510,https://thegioigiuongnem.com/royal-kensington-nem-lo-xo-tui-cao-cap-lot-cao-su-dunlopillo,0.0
4212,Elizabeth - Nệm Lò Xo Túi Cao Cấp Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Foam + Lò xo túi độc lập),Trung bình,32874000.0,100.0,200.0,34.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/elizabeth-2018-g1.jpg?v=1642608110110,https://thegioigiuongnem.com/elizabeth-nem-lo-xo-tui-cao-cap-lot-cao-su-dunlopillo,0.0
4213,Elizabeth - Nệm Lò Xo Túi Cao Cấp Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Foam + Lò xo túi độc lập),Trung bình,35750000.0,120.0,200.0,34.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/elizabeth-2018-g1.jpg?v=1642608110110,https://thegioigiuongnem.com/elizabeth-nem-lo-xo-tui-cao-cap-lot-cao-su-dunlopillo,0.0
4214,Elizabeth - Nệm Lò Xo Túi Cao Cấp Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Foam + Lò xo túi độc lập),Trung bình,38414000.0,140.0,200.0,34.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/elizabeth-2018-g1.jpg?v=1642608110110,https://thegioigiuongnem.com/elizabeth-nem-lo-xo-tui-cao-cap-lot-cao-su-dunlopillo,0.0
4215,Elizabeth - Nệm Lò Xo Túi Cao Cấp Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Foam + Lò xo túi độc lập),Trung bình,41946000.0,160.0,200.0,34.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/elizabeth-2018-g1.jpg?v=1642608110110,https://thegioigiuongnem.com/elizabeth-nem-lo-xo-tui-cao-cap-lot-cao-su-dunlopillo,0.0
4216,Elizabeth - Nệm Lò Xo Túi Cao Cấp Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Foam + Lò xo túi độc lập),Trung bình,46028000.0,180.0,200.0,34.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/elizabeth-2018-g1.jpg?v=1642608110110,https://thegioigiuongnem.com/elizabeth-nem-lo-xo-tui-cao-cap-lot-cao-su-dunlopillo,0.0
4217,Elizabeth - Nệm Lò Xo Túi Cao Cấp Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Foam + Lò xo túi độc lập),Trung bình,48963000.0,200.0,200.0,34.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/elizabeth-2018-g1.jpg?v=1642608110110,https://thegioigiuongnem.com/elizabeth-nem-lo-xo-tui-cao-cap-lot-cao-su-dunlopillo,0.0
4218,Elizabeth - Nệm Lò Xo Túi Cao Cấp Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Foam + Lò xo túi độc lập),Trung bình,55655000.0,200.0,220.0,34.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/elizabeth-2018-g1.jpg?v=1642608110110,https://thegioigiuongnem.com/elizabeth-nem-lo-xo-tui-cao-cap-lot-cao-su-dunlopillo,0.0
4219,Elizabeth - Nệm Lò Xo Túi Cao Cấp Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Foam + Lò xo túi độc lập),Trung bình,58379000.0,220.0,220.0,34.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/elizabeth-2018-g1.jpg?v=1642608110110,https://thegioigiuongnem.com/elizabeth-nem-lo-xo-tui-cao-cap-lot-cao-su-dunlopillo,0.0
4220,Elizabeth - Nệm Lò Xo Túi Cao Cấp Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Foam + Lò xo túi độc lập),Trung bình,59278000.0,200.0,240.0,34.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/elizabeth-2018-g1.jpg?v=1642608110110,https://thegioigiuongnem.com/elizabeth-nem-lo-xo-tui-cao-cap-lot-cao-su-dunlopillo,0.0
4221,Duchess - Nệm Lò Xo Túi Độc Lập Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo túi độc lập),Trung bình,15394000.0,100.0,200.0,29.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/duchess-extra-firm-6-800x800.jpg?v=1642051776543,https://thegioigiuongnem.com/duchess-nem-lo-xo-tui-doc-lap-lot-cao-su-dunlopillo,0.0
4222,Duchess - Nệm Lò Xo Túi Độc Lập Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo túi độc lập),Trung bình,17037000.0,120.0,200.0,29.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/duchess-extra-firm-6-800x800.jpg?v=1642051776543,https://thegioigiuongnem.com/duchess-nem-lo-xo-tui-doc-lap-lot-cao-su-dunlopillo,0.0
4223,Duchess - Nệm Lò Xo Túi Độc Lập Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo túi độc lập),Trung bình,18950000.0,140.0,200.0,29.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/duchess-extra-firm-6-800x800.jpg?v=1642051776543,https://thegioigiuongnem.com/duchess-nem-lo-xo-tui-doc-lap-lot-cao-su-dunlopillo,0.0
4224,Duchess - Nệm Lò Xo Túi Độc Lập Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo túi độc lập),Trung bình,20863000.0,160.0,200.0,29.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/duchess-extra-firm-6-800x800.jpg?v=1642051776543,https://thegioigiuongnem.com/duchess-nem-lo-xo-tui-doc-lap-lot-cao-su-dunlopillo,0.0
4225,Duchess - Nệm Lò Xo Túi Độc Lập Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo túi độc lập),Trung bình,23255000.0,180.0,200.0,29.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/duchess-extra-firm-6-800x800.jpg?v=1642051776543,https://thegioigiuongnem.com/duchess-nem-lo-xo-tui-doc-lap-lot-cao-su-dunlopillo,0.0
4226,Duchess - Nệm Lò Xo Túi Độc Lập Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo túi độc lập),Trung bình,25863000.0,200.0,200.0,29.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/duchess-extra-firm-6-800x800.jpg?v=1642051776543,https://thegioigiuongnem.com/duchess-nem-lo-xo-tui-doc-lap-lot-cao-su-dunlopillo,0.0
4227,Duchess - Nệm Lò Xo Túi Độc Lập Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo túi độc lập),Trung bình,26904000.0,180.0,220.0,29.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/duchess-extra-firm-6-800x800.jpg?v=1642051776543,https://thegioigiuongnem.com/duchess-nem-lo-xo-tui-doc-lap-lot-cao-su-dunlopillo,0.0
4228,Duchess - Nệm Lò Xo Túi Độc Lập Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo túi độc lập),Trung bình,28027000.0,200.0,220.0,29.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/duchess-extra-firm-6-800x800.jpg?v=1642051776543,https://thegioigiuongnem.com/duchess-nem-lo-xo-tui-doc-lap-lot-cao-su-dunlopillo,0.0
4229,Duchess - Nệm Lò Xo Túi Độc Lập Lót Cao Su Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo túi độc lập),Trung bình,31284000.0,220.0,220.0,29.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/duchess-extra-firm-6-800x800.jpg?v=1642051776543,https://thegioigiuongnem.com/duchess-nem-lo-xo-tui-doc-lap-lot-cao-su-dunlopillo,0.0
4230,Marilyn - Nệm Lò Xo Normablock Cao Cấp Lót Cao Su Nhập Khẩu Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Foam + Lò xo liên kết),Trung bình,10594000.0,100.0,200.0,25.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/marilyn-new-1-800x800.jpg?v=1641724257507,https://thegioigiuongnem.com/marilyn-nem-lo-xo-normablock-cao-cap-lot-cao-su-nhap-khau-dunlopillo,0.0
4231,Marilyn - Nệm Lò Xo Normablock Cao Cấp Lót Cao Su Nhập Khẩu Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Foam + Lò xo liên kết),Trung bình,11582000.0,120.0,200.0,25.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/marilyn-new-1-800x800.jpg?v=1641724257507,https://thegioigiuongnem.com/marilyn-nem-lo-xo-normablock-cao-cap-lot-cao-su-nhap-khau-dunlopillo,0.0
4232,Marilyn - Nệm Lò Xo Normablock Cao Cấp Lót Cao Su Nhập Khẩu Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Foam + Lò xo liên kết),Trung bình,12734000.0,140.0,200.0,25.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/marilyn-new-1-800x800.jpg?v=1641724257507,https://thegioigiuongnem.com/marilyn-nem-lo-xo-normablock-cao-cap-lot-cao-su-nhap-khau-dunlopillo,0.0
4233,Marilyn - Nệm Lò Xo Normablock Cao Cấp Lót Cao Su Nhập Khẩu Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Foam + Lò xo liên kết),Trung bình,13886000.0,160.0,200.0,25.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/marilyn-new-1-800x800.jpg?v=1641724257507,https://thegioigiuongnem.com/marilyn-nem-lo-xo-normablock-cao-cap-lot-cao-su-nhap-khau-dunlopillo,0.0
4234,Marilyn - Nệm Lò Xo Normablock Cao Cấp Lót Cao Su Nhập Khẩu Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Foam + Lò xo liên kết),Trung bình,15314000.0,180.0,200.0,25.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/marilyn-new-1-800x800.jpg?v=1641724257507,https://thegioigiuongnem.com/marilyn-nem-lo-xo-normablock-cao-cap-lot-cao-su-nhap-khau-dunlopillo,0.0
4235,Marilyn - Nệm Lò Xo Normablock Cao Cấp Lót Cao Su Nhập Khẩu Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Foam + Lò xo liên kết),Trung bình,16851000.0,200.0,200.0,25.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/marilyn-new-1-800x800.jpg?v=1641724257507,https://thegioigiuongnem.com/marilyn-nem-lo-xo-normablock-cao-cap-lot-cao-su-nhap-khau-dunlopillo,0.0
4236,Marilyn - Nệm Lò Xo Normablock Cao Cấp Lót Cao Su Nhập Khẩu Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Foam + Lò xo liên kết),Trung bình,18386000.0,200.0,220.0,25.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/marilyn-new-1-800x800.jpg?v=1641724257507,https://thegioigiuongnem.com/marilyn-nem-lo-xo-normablock-cao-cap-lot-cao-su-nhap-khau-dunlopillo,0.0
4237,Audrey Premium Dunlopillo - Nệm Lò Xo Túi Normablock Cao Cấp Nhập Khẩu,Dunlopillo,Hybrid,Nệm Hybrid (Foam + Lò xo liên kết),Trung bình,6912000.0,100.0,200.0,25.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/audrey-normablock-1.jpg?v=1641552533957,https://thegioigiuongnem.com/audrey-normablock-nem-lo-xo-tui-cao-cap-dunlopillo,0.0
4238,Audrey Premium Dunlopillo - Nệm Lò Xo Túi Normablock Cao Cấp Nhập Khẩu,Dunlopillo,Hybrid,Nệm Hybrid (Foam + Lò xo liên kết),Trung bình,7694000.0,120.0,200.0,25.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/audrey-normablock-1.jpg?v=1641552533957,https://thegioigiuongnem.com/audrey-normablock-nem-lo-xo-tui-cao-cap-dunlopillo,0.0
4239,Audrey Premium Dunlopillo - Nệm Lò Xo Túi Normablock Cao Cấp Nhập Khẩu,Dunlopillo,Hybrid,Nệm Hybrid (Foam + Lò xo liên kết),Trung bình,8554000.0,140.0,200.0,25.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/audrey-normablock-1.jpg?v=1641552533957,https://thegioigiuongnem.com/audrey-normablock-nem-lo-xo-tui-cao-cap-dunlopillo,0.0
4240,Audrey Premium Dunlopillo - Nệm Lò Xo Túi Normablock Cao Cấp Nhập Khẩu,Dunlopillo,Hybrid,Nệm Hybrid (Foam + Lò xo liên kết),Trung bình,9370000.0,160.0,200.0,25.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/audrey-normablock-1.jpg?v=1641552533957,https://thegioigiuongnem.com/audrey-normablock-nem-lo-xo-tui-cao-cap-dunlopillo,0.0
4241,Audrey Premium Dunlopillo - Nệm Lò Xo Túi Normablock Cao Cấp Nhập Khẩu,Dunlopillo,Hybrid,Nệm Hybrid (Foam + Lò xo liên kết),Trung bình,10581000.0,180.0,200.0,25.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/audrey-normablock-1.jpg?v=1641552533957,https://thegioigiuongnem.com/audrey-normablock-nem-lo-xo-tui-cao-cap-dunlopillo,0.0
4242,Audrey Premium Dunlopillo - Nệm Lò Xo Túi Normablock Cao Cấp Nhập Khẩu,Dunlopillo,Hybrid,Nệm Hybrid (Foam + Lò xo liên kết),Trung bình,11939000.0,200.0,200.0,25.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/audrey-normablock-1.jpg?v=1641552533957,https://thegioigiuongnem.com/audrey-normablock-nem-lo-xo-tui-cao-cap-dunlopillo,0.0
4243,Audrey Premium Dunlopillo - Nệm Lò Xo Túi Normablock Cao Cấp Nhập Khẩu,Dunlopillo,Hybrid,Nệm Hybrid (Foam + Lò xo liên kết),Trung bình,13569000.0,200.0,220.0,25.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/audrey-normablock-1.jpg?v=1641552533957,https://thegioigiuongnem.com/audrey-normablock-nem-lo-xo-tui-cao-cap-dunlopillo,0.0
4244,Firmrest Supreme - Nệm Lò Xo Túi Cao Cấp Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo),Trung bình,12790000.0,100.0,200.0,29.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/firmrest-supreme-4.jpg?v=1641457374570,https://thegioigiuongnem.com/firmrest-supreme-nem-lo-xo-tui-cao-cap-dunlopillo,0.0
4245,Firmrest Supreme - Nệm Lò Xo Túi Cao Cấp Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo),Trung bình,14442000.0,120.0,200.0,29.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/firmrest-supreme-4.jpg?v=1641457374570,https://thegioigiuongnem.com/firmrest-supreme-nem-lo-xo-tui-cao-cap-dunlopillo,0.0
4246,Firmrest Supreme - Nệm Lò Xo Túi Cao Cấp Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo),Trung bình,15885000.0,140.0,200.0,29.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/firmrest-supreme-4.jpg?v=1641457374570,https://thegioigiuongnem.com/firmrest-supreme-nem-lo-xo-tui-cao-cap-dunlopillo,0.0
4247,Firmrest Supreme - Nệm Lò Xo Túi Cao Cấp Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo),Trung bình,17333000.0,160.0,200.0,29.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/firmrest-supreme-4.jpg?v=1641457374570,https://thegioigiuongnem.com/firmrest-supreme-nem-lo-xo-tui-cao-cap-dunlopillo,0.0
4248,Firmrest Supreme - Nệm Lò Xo Túi Cao Cấp Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo),Trung bình,19424000.0,180.0,200.0,29.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/firmrest-supreme-4.jpg?v=1641457374570,https://thegioigiuongnem.com/firmrest-supreme-nem-lo-xo-tui-cao-cap-dunlopillo,0.0
4249,Firmrest Supreme - Nệm Lò Xo Túi Cao Cấp Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo),Trung bình,21694000.0,200.0,200.0,26.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/firmrest-supreme-4.jpg?v=1641457374570,https://thegioigiuongnem.com/firmrest-supreme-nem-lo-xo-tui-cao-cap-dunlopillo,0.0
4250,Firmrest Supreme - Nệm Lò Xo Túi Cao Cấp Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo),Trung bình,22410000.0,180.0,220.0,26.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/firmrest-supreme-4.jpg?v=1641457374570,https://thegioigiuongnem.com/firmrest-supreme-nem-lo-xo-tui-cao-cap-dunlopillo,0.0
4251,Firmrest Supreme - Nệm Lò Xo Túi Cao Cấp Dunlopillo,Dunlopillo,Hybrid,Nệm Hybrid (Cao su + Lò xo),Trung bình,23618000.0,200.0,220.0,26.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/firmrest-supreme-4.jpg?v=1641457374570,https://thegioigiuongnem.com/firmrest-supreme-nem-lo-xo-tui-cao-cap-dunlopillo,0.0
4252,Spine O Master - Nệm Lò Xo Normablock Dunlopillo,Dunlopillo,Lò xo,Lò xo liên kết,Trung bình - Hơi cứng,8410000.0,100.0,200.0,26.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/new-som-2.jpg?v=1641314004263,https://thegioigiuongnem.com/spine-o-master-nem-lo-xo-normablock-dunlopillo,0.0
4253,Spine O Master - Nệm Lò Xo Normablock Dunlopillo,Dunlopillo,Lò xo,Lò xo liên kết,Trung bình - Hơi cứng,9712000.0,120.0,200.0,26.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/new-som-2.jpg?v=1641314004263,https://thegioigiuongnem.com/spine-o-master-nem-lo-xo-normablock-dunlopillo,0.0
4254,Spine O Master - Nệm Lò Xo Normablock Dunlopillo,Dunlopillo,Lò xo,Lò xo liên kết,Trung bình - Hơi cứng,10586000.0,140.0,200.0,26.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/new-som-2.jpg?v=1641314004263,https://thegioigiuongnem.com/spine-o-master-nem-lo-xo-normablock-dunlopillo,0.0
4255,Spine O Master - Nệm Lò Xo Normablock Dunlopillo,Dunlopillo,Lò xo,Lò xo liên kết,Trung bình - Hơi cứng,11460000.0,160.0,200.0,26.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/new-som-2.jpg?v=1641314004263,https://thegioigiuongnem.com/spine-o-master-nem-lo-xo-normablock-dunlopillo,0.0
4256,Spine O Master - Nệm Lò Xo Normablock Dunlopillo,Dunlopillo,Lò xo,Lò xo liên kết,Trung bình - Hơi cứng,12750000.0,180.0,200.0,26.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/new-som-2.jpg?v=1641314004263,https://thegioigiuongnem.com/spine-o-master-nem-lo-xo-normablock-dunlopillo,0.0
4257,Spine O Master - Nệm Lò Xo Normablock Dunlopillo,Dunlopillo,Lò xo,Lò xo liên kết,Trung bình - Hơi cứng,14658000.0,200.0,200.0,26.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/new-som-2.jpg?v=1641314004263,https://thegioigiuongnem.com/spine-o-master-nem-lo-xo-normablock-dunlopillo,0.0
4258,Spine O Master - Nệm Lò Xo Normablock Dunlopillo,Dunlopillo,Lò xo,Lò xo liên kết,Trung bình - Hơi cứng,15812000.0,180.0,220.0,26.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/new-som-2.jpg?v=1641314004263,https://thegioigiuongnem.com/spine-o-master-nem-lo-xo-normablock-dunlopillo,0.0
4259,Spine O Master - Nệm Lò Xo Normablock Dunlopillo,Dunlopillo,Lò xo,Lò xo liên kết,Trung bình - Hơi cứng,16275000.0,200.0,220.0,26.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/new-som-2.jpg?v=1641314004263,https://thegioigiuongnem.com/spine-o-master-nem-lo-xo-normablock-dunlopillo,0.0
4260,Venus Supreme New - Nệm Lò Xo Dunlopillo,Dunlopillo,Lò xo,Lò xo,Trung bình,4491000.0,100.0,200.0,23.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/venus-new-1.jpg?v=1641271095877,https://thegioigiuongnem.com/venus-supreme-new-nem-lo-xo-dunlopillo,0.0
4261,Venus Supreme New - Nệm Lò Xo Dunlopillo,Dunlopillo,Lò xo,Lò xo,Trung bình,4900000.0,120.0,200.0,23.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/venus-new-1.jpg?v=1641271095877,https://thegioigiuongnem.com/venus-supreme-new-nem-lo-xo-dunlopillo,0.0
4262,Venus Supreme New - Nệm Lò Xo Dunlopillo,Dunlopillo,Lò xo,Lò xo,Trung bình,5524000.0,140.0,200.0,23.0,https://bizweb.dktcdn.net/thumb/medium/100/405/116/products/venus-new-1.jpg?v=1641271095877,https://thegioigiuongnem.com/venus-supreme-new-nem-lo-xo-dunlopillo,0.0
